id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronoun,f_12_proverb_do,f_13_wh_question,f_14_nominalization,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_61_stranded_preposition,f_62_split_infinitve,f_63_split_auxiliary,f_64_phrasal_coordination,f_66_neg_synthetic,f_67_neg_analytic,
2195,G2D,9.660067029,2.506548005,71.84498831,2.281240319,2.478384544,5.294730616,4.731461402,5.660855606,5.914326752,1.098374968,1.070211508,1.323682654,0.056326921,7.181682485,8.702509364,268.9328865,0.985721125,0.028163461,8.054749768,1.295519193,1.18286535,0.281634607,0.225307686,11.46252852,2.027769172,0.901230743,1.098374968,1.013884586,0.647759597,0.337961529,1.013884586,0.253471147,0.366124989,1.211028811,0.422451911,0.478778832,2.30940378,0.704086518,90.57368969,83.42017067,3.999211423,43.87867181,0.116230602,4.624355732,0.591432675,1.267355733,0.140817304,1.999605712,3.661249894,0.084490382,2.534711465,3.830230659,1.239192272,2.168586476,5.857999831,5.04125947,2.647365308,0.225307686,2.73185569,0.337961529,0.084490382,0.647759597,17.63032641,0.253471147,3.154307601
2196,G2E,30.61164764,7.287093942,44.60052678,3.204565408,4.492244659,10.46239391,5.42873866,25.13901083,6.760316067,2.297336845,3.248463565,2.780216564,0.087796313,12.65730173,10.03804507,231.5335089,0.863330407,0.278021656,12.80362891,2.033947908,2.414398595,0.278021656,0.380450688,13.00848698,1.65349722,1.258413813,1.65349722,1.990049751,0.834064969,0.760901375,2.107111501,0.512145157,1.214515657,2.911911033,0.877963126,0.746268657,1.287679251,0.775534094,101.8876207,66.40327773,4.111793971,49.34152766,0.129455663,4.68637793,0.848697688,1.726660814,0.35118525,2.721685689,5.66286216,0.673105063,4.419081065,3.511852502,1.199882938,3.599648815,5.267778753,9.379572725,2.721685689,1.068188469,4.872695347,0.526777875,0.014632719,0.673105063,9.043020193,0.790166813,4.419081065
2197,G2F,9.598685316,2.745149303,57.0879008,3.566826645,2.670451362,5.098134419,13.25888439,6.816187044,5.994509701,1.867448505,2.016844386,2.651776877,0.07469794,14.30465555,11.59685522,250.1447273,1.176492558,0.056023455,11.9890194,1.904797475,1.064445648,0.11204691,0.261442791,14.43537694,1.606005714,1.77407608,2.016844386,2.091542326,1.92347196,0.466862126,0.560234552,0.130721395,0.466862126,0.690955947,0.392164186,0.672281462,2.894545183,0.653606977,94.32482399,88.29296532,5.43427515,45.86453529,0.123886534,4.779405265,1.195167043,1.493958804,0.354815216,1.549982259,5.43427515,0.242768306,3.77224598,6.386673887,1.456609834,4.052363256,3.566826645,7.301723655,3.099964518,0.317466246,5.789090366,0.410838671,0.03734897,0.933724253,14.32333003,0.634932492,3.828269435
2198,G2G,10.99150142,4.92917847,39.09348442,1.983002833,4.759206799,4.532577904,2.946175637,4.872521246,4.02266289,3.002832861,0.679886686,1.1898017,0,46.96883853,8.611898017,251.4447592,0.793201133,0.169971671,10.31161473,1.64305949,2.83286119,0.509915014,0.113314448,15.86402266,0.963172805,0.793201133,2.549575071,2.549575071,0.566572238,0.566572238,1.983002833,0.169971671,1.246458924,0.736543909,0.226628895,0.339943343,1.416430595,1.076487252,120.6232295,73.25779037,4.079320113,34.56090652,0.145892351,5.278986193,1.529745042,0.906515581,0.169971671,1.699716714,3.059490085,0.283286119,5.212464589,4.135977337,2.039660057,8.895184136,3.852691218,9.575070822,4.305949008,0.226628895,0.113314448,0.283286119,0.056657224,0.45325779,16.26062323,0.736543909,1.869688385
2199,G2J,17.37998978,9.270876899,49.00320647,3.578233189,3.60146847,12.87234537,2.718527813,9.782053069,9.177935778,3.554997909,2.184116362,2.881174776,0.557646731,29.46233561,8.713230169,193.5498861,0.813234816,0.185882244,13.08146289,2.416469167,3.647939031,0.627352572,0.487940889,14.3826386,1.277940425,0.859705377,1.626469631,1.487057949,0.836470096,1.53352851,2.207351643,0.650587853,2.439704447,1.672940192,1.184999303,0.789999535,1.998234119,1.02235234,108.5552303,83.6702449,4.461173846,50.65291138,0.122659045,4.812805436,2.184116362,1.951763558,0.604117292,1.835587156,5.297643943,0.394999768,6.993819415,6.319996282,1.626469631,5.994702356,6.20381988,12.84911009,4.461173846,1.347646266,2.881174776,0.162646963,0.046470561,1.254705144,9.758817789,1.789116595,6.250290441
2200,G2K,8.241627364,4.906864847,65.79010052,3.096565195,3.57295984,5.04978324,25.86822924,9.909008623,6.431327712,2.429612691,2.477252156,3.287123053,0.047639465,21.34248011,10.05192702,217.9029108,0.571673574,0.142918394,13.76780525,2.572531085,2.00085751,0.285836787,0.52403411,19.05578581,1.715020723,0.571673574,1.333905007,1.857939117,1.381544471,0.619313039,1.715020723,0.190557858,1.190986613,2.429612691,0.666952503,1.238626078,5.716735744,1.476823401,89.84803011,60.45448049,5.669096279,47.63946453,0.118526988,4.61665166,3.144204659,2.143775904,0.238197323,0.857510362,5.192701634,0.238197323,4.192272879,8.051069506,1.476823401,9.623171836,3.954075556,10.3377638,7.431756467,0.238197323,2.810728407,0.476394645,0.095278929,1.04806822,8.289266829,1.57210233,5.14506217
2201,G2L,25.73018081,7.649513213,37.94332406,3.694367177,4.172461752,11.12656467,2.998956885,11.03963839,7.301808067,1.86891516,2.086230876,2.303546592,0,17.81988873,9.431502086,241.9593185,1.173504868,0.13038943,11.95236439,2.173157163,1.434283727,0.521557719,0.391168289,13.16933241,1.434283727,1.086578581,2.825104312,2.347009736,0.738873435,0.695410292,2.781641168,0.738873435,1.260431154,1.695062587,0.869262865,0.956189152,1.260431154,1.260431154,119.5236439,68.54137691,4.433240612,46.59248957,0.176590751,4.774875682,1.216968011,1.564673157,0.391168289,1.955841446,4.694019471,0.086926287,4.607093185,3.47705146,1.130041725,6.084840056,3.911682893,7.60605007,2.738178025,0.651947149,5.34596662,0.217315716,0,0.738873435,11.38734353,1.173504868,3.86821975
2202,G2M,41.16662015,3.488696623,25.81635501,6.837845381,6.140106056,0.418643595,0.139547865,9.907898409,3.209600893,1.395478649,0.418643595,0.55819146,0,15.21071728,12.41975998,278.6770862,2.372313704,0.697739325,7.67513257,2.372313704,0.697739325,0,0.139547865,12.97795144,1.674574379,1.674574379,2.651409433,3.907340218,0,0.139547865,4.465531677,0.139547865,1.395478649,0.139547865,1.116382919,1.255930784,0.27909573,1.953670109,121.5461903,60.28467764,2.930505163,40.60842869,0.214903712,4.772937192,1.395478649,1.116382919,0.139547865,1.255930784,5.163271002,0.27909573,2.790957298,6.558749651,0.27909573,2.093217974,0.976835054,3.767792353,2.651409433,0.139547865,0.27909573,0.139547865,0,0.418643595,12.41975998,0.27909573,1.535026514
2203,G2N,3.870458136,3.751974724,50.671406,3.159557662,2.488151659,4.107424961,33.25434439,6.832543444,3.55450237,3.199052133,1.777251185,2.330173776,0.51342812,40.99526066,9.71563981,234.5181675,0.355450237,0,12.32227488,1.935229068,1.500789889,0.394944708,0.236966825,15.91627172,0.908372828,0.908372828,2.606635071,2.962085308,0.394944708,0.552922591,2.211690363,0.276461295,0.987361769,0.592417062,1.105845182,0.157977883,9.834123223,0.631911532,100.2764613,58.29383886,6.200631912,32.89889415,0.110663507,4.727718438,1.54028436,1.579778831,0.078988942,0.394944708,3.159557662,0.118483412,5.213270142,8.965244866,2.5671406,12.164297,3.199052133,9.71563981,7.66192733,0.236966825,3.357030016,1.145339652,0.039494471,1.224328594,13.15165877,1.02685624,4.778830964
2204,G2P,1.777709074,2.473334364,49.85314577,2.473334364,2.473334364,4.482918535,31.30313804,5.410418921,4.560210233,2.782501159,1.159375483,2.937084557,0.386458494,41.89210079,13.603339,212.1657134,0.927500386,0.077291699,12.13479672,0.927500386,2.241459267,0.618333591,0.309166795,19.78667491,1.855000773,0.231875097,1.700417375,2.937084557,0.463750193,0,2.164167568,0.463750193,1.39125058,0.618333591,0.463750193,0.077291699,5.023960427,0.618333591,105.8123358,68.2485701,7.188127995,37.10001546,0.147317978,4.911595571,1.082083784,0.69562529,0.231875097,1.004792085,5.796877415,0.077291699,4.714793631,9.661462359,2.937084557,13.9125058,3.478126449,9.661462359,6.569794404,0.077291699,1.159375483,1.236667182,0,0.618333591,12.44396352,0.772916989,4.946668728
2205,G2R,4.723534315,6.112809114,61.12809114,2.222839678,1.111419839,6.112809114,11.11419839,5.834954154,2.222839678,2.222839678,1.389274799,1.111419839,0.555709919,42.7896638,10.55848847,262.8507919,0.555709919,0,7.224228952,0.27785496,1.389274799,0.27785496,1.389274799,10.55848847,1.111419839,0.833564879,3.056404557,3.056404557,0.555709919,0.27785496,0.555709919,0.833564879,1.667129758,0.27785496,0.833564879,0.27785496,1.944984718,1.111419839,93.0814115,71.40872465,3.612114476,34.454015,0.289802723,5.177658567,0.833564879,2.500694637,0,0.555709919,4.167824396,0,7.224228952,4.167824396,2.778549597,9.44706863,2.500694637,6.946373993,7.502083912,0.27785496,0,1.111419839,0,1.389274799,11.11419839,3.612114476,2.500694637
2206,G2S,14.14893965,3.529065778,56.2363167,8.00575107,3.921184198,9.704930889,7.940398,6.829395811,6.731366206,1.241708329,1.797209424,1.535797144,0.032676535,14.54105807,13.33202627,254.8116198,1.339737934,0.06535307,12.5151129,2.450740124,1.339737934,0.228735745,0.19605921,13.59343855,2.091298239,0.555501095,1.960592099,3.398359638,0.26141228,0.424794955,3.169623893,0.228735745,0.751560305,0.6535307,0.424794955,0.555501095,1.535797144,0.58817763,112.7667222,72.60726073,4.868803712,48.1978891,0.156030455,4.645418182,0.424794955,1.209031794,0.19605921,1.111002189,4.509361827,0.13070614,2.385387054,3.594418848,1.012972584,4.542038362,2.973564683,7.221514231,2.320033984,0.294088815,6.600660066,0.45747149,0.06535307,0.620854165,9.410842074,0.816913375,3.071594288
2207,G2T,14.21753579,4.147822393,71.43749531,3.4481897,3.473176582,14.16756203,19.23989905,21.58866595,9.869818345,2.598635716,4.297743685,5.322205842,0.149921291,11.49396567,15.3169586,191.6243972,0.849553984,0.149921291,14.81722096,2.12388496,2.298793134,0.299842583,0.499737638,16.9660928,2.473701307,0.52472452,0.749606457,1.699107968,0.899527748,0.624672047,1.474226031,0.224881937,0.724619575,1.499212913,1.32430474,1.074435921,4.597586267,0.849553984,84.63056895,57.56977587,7.471077684,58.51927738,0.114664801,4.461726431,1.249344094,1.349291622,0.649658929,2.498688189,7.071287574,0.224881937,2.898478299,8.34561855,1.674121086,5.497114015,4.072861748,15.0421029,3.073386472,1.099422803,15.14205042,1.074435921,0.024986882,0.999475275,10.74435921,1.124409685,8.220684141
2208,G2V,23.16012672,6.487359746,64.83573349,3.344650452,3.369893097,23.61449433,12.74753569,23.8795421,9.07473085,2.208731431,3.167951938,4.720374601,0.265047772,13.55530032,11.9145284,192.6013808,0.530095543,0.15145587,12.01549898,1.615529275,3.786396739,0.593202156,0.694172735,16.95043607,1.754363822,0.643687446,1.009705797,1.678635887,0.807764638,0.744658025,2.284459366,0.302911739,0.681551413,0.997084475,1.426209438,0.694172735,2.852418876,1.085433732,84.57548182,63.37166008,5.389304691,55.69789603,0.107735609,4.54137301,1.236889601,1.943683659,0.391260996,1.678635887,6.941727354,0.429124964,3.761154094,5.603867173,1.438830761,5.187363532,6.209690651,15.24655753,4.30387096,0.71941538,11.08152112,0.567959511,0,0.883492572,9.920359455,0.896113895,7.370852318
2209,G2W,28.34811013,5.33714419,47.80097993,4.637190854,4.433037797,14.49486701,7.81614559,9.886840877,7.611992534,2.099860009,2.333177788,2.274848343,0.116658889,16.79888007,12.89080728,229.730518,1.108259449,0.116658889,13.94073728,2.129024732,1.924871675,0.262482501,0.437470835,12.68665422,1.48740084,0.933271115,1.837377508,2.391507233,0.699953336,0.729118059,2.099860009,0.291647224,0.583294447,1.108259449,0.758282781,0.583294447,2.304013066,1.079094727,105.2846477,73.2034531,5.395473635,52.26318245,0.157314512,4.68419679,1.341577228,1.866542231,0.408306113,2.187354176,5.94960336,0.583294447,4.753849743,4.403873075,1.049930005,4.053896407,4.287214186,9.157722818,2.566495567,0.379141391,3.208119459,0.262482501,0.029164722,0.670788614,9.070228651,1.399906673,5.803779748
2210,G2Y,41.83061343,7.740437335,32.25182223,5.06353609,4.160485067,18.25453138,7.353415468,13.77152809,7.67593369,2.354383023,2.515642134,2.0318648,0.129007289,14.73908276,10.54634587,220.5702122,1.677094756,0.064503644,12.1911888,1.870605689,3.063923112,0.516029156,0.419273689,13.83603174,1.386828356,1.386828356,2.741404889,3.225182223,0.999806489,0.677288267,1.773850223,0.258014578,0.838547378,1.838353867,0.677288267,0.806295556,2.580145778,1.193317422,110.0109656,60.2141521,4.902276979,47.53918596,0.145713733,4.653447531,1.354576534,2.580145778,0.548280978,2.3221312,3.966974134,0.225762756,6.353608979,4.741017868,1.773850223,3.999225956,3.708959556,14.90034187,4.095981423,1.128813778,2.354383023,0.419273689,0,1.1610656,8.83699929,0.903051022,4.741017868
2211,G30,23.28106152,8.896260555,51.77925211,3.799758745,5.036188179,16.55609168,6.48371532,8.775633293,8.655006031,4.885404101,2.352231604,2.141133896,0.030156815,14.11338963,10.85645356,216.4053076,1.628468034,0.150784077,13.20868516,1.809408926,3.226779252,0.422195416,0.452352232,14.23401689,1.206272618,0.965018094,2.895054282,3.317249698,1.477683957,1.05548854,1.688781665,0.211097708,0.904704463,0.784077201,0.271411339,0.844390832,2.804583836,0.66344994,103.106152,63.20868516,4.82509047,53.16646562,0.129885404,4.539826274,2.171290712,2.231604343,0.301568154,2.623642943,4.644149578,0.452352232,7.117008444,5.971049457,1.749095296,5.48854041,3.829915561,16.64656212,2.412545235,0.723763571,2.141133896,0.542822678,0.060313631,1.447527141,8.142340169,1.05548854,4.342581423
2212,G31,20.85244003,6.999082879,41.07737607,2.365207318,4.923492784,9.702176956,5.937153063,10.52275909,6.178500748,2.896172226,1.641164261,2.123859632,0.193078148,34.07829319,9.557368345,225.0808515,0.772312594,0.144808611,10.52275909,1.255007964,2.751363614,0.33788676,0.627503982,15.25317372,1.83424241,0.820582131,2.220398706,1.592894724,0.289617223,0.724043056,1.882511947,0.530964908,1.544625187,2.075590095,0.530964908,0.579234445,1.737703335,0.965390742,119.708452,68.15658638,4.102910653,42.67027079,0.167784911,4.90593499,1.544625187,1.061929816,0.289617223,0.965390742,5.261379543,0.241347685,5.502727229,4.199449727,1.013660279,6.419848434,5.116570932,9.943524642,2.847902689,0.772312594,1.592894724,0.675773519,0,1.013660279,9.702176956,0.579234445,3.523676208
2213,G32,19.01315119,5.912937099,66.06178,3.160362932,4.12886125,11.72392701,7.747986543,16.66836579,9.990824753,3.568151697,2.905494954,2.650626975,0.254867978,24.97706188,8.920379244,208.1761647,0.815577531,0.101947191,16.20960343,1.274339892,3.211336528,0.458762361,0.713630339,13.40605566,1.274339892,1.070445509,1.835049444,1.88602304,2.191864614,0.866551127,1.733102253,0.509735957,1.631155062,0.968498318,0.764603935,0.662656744,1.223366296,1.325313488,102.5079009,70.13966765,6.422673055,45.46844734,0.172137833,4.837114602,1.274339892,1.682128657,0.35681517,1.936996636,5.199306759,0.203894383,6.830461821,4.893465185,0.815577531,5.250280355,7.747986543,15.95473545,3.058415741,1.682128657,3.670098889,0.509735957,0,0.305841574,10.39861352,1.478234275,5.963910694
2214,G33,24.42004703,5.776387166,48.9141503,4.721085665,3.850924777,14.4965101,6.591005869,12.94132894,8.386869828,2.184659249,2.46237017,2.351285802,0.240682799,14.45948198,10.66409938,215.5407032,1.018273379,0.148112491,10.77518375,2.129117064,2.092088942,0.407309351,0.38879529,13.7744617,2.147631126,1.03678744,1.795863959,2.07357488,1.314498362,0.944217133,1.184899931,0.277710921,0.870160887,2.166145187,1.147871809,1.258956177,1.703293652,1.221928054,100.2536426,72.01969896,3.999037269,54.83864995,0.127672968,4.667437322,1.221928054,2.258715494,0.499879659,1.832892082,6.405865255,0.370281229,4.721085665,4.572973173,0.851646826,3.850924777,3.702812286,9.590283821,2.943735767,0.888674949,4.813655972,0.462851536,0,0.759076519,9.053376039,0.925703071,4.554459112
2215,G34,24.29423964,6.72958903,43.678842,3.258983366,3.385956744,9.311381047,1.735302832,19.04600669,5.713802006,2.497143099,1.058111483,1.523680535,0.084648919,28.31506328,11.55457739,226.9437508,1.185084861,0.380920134,9.861599018,1.354382698,1.692978372,0.465569052,0.169297837,11.80852415,1.81995175,2.073898506,2.285520802,2.327845262,0.973462564,0.677191349,3.766876878,0.846489186,1.439031616,1.439031616,0.423244593,0.507893512,0.973462564,1.185084861,113.0909553,73.39061243,3.978499175,39.48872053,0.176069751,4.988830071,1.566004994,1.185084861,0.380920134,2.285520802,3.851525797,0.126973378,5.925424303,1.777627291,0.63486689,2.45481864,3.766876878,12.10479536,3.385956744,1.142760401,1.989249587,0.169297837,0.084648919,0.380920134,14.43264062,0.550217971,3.089685529
2216,G35,29.98640616,8.316229976,66.68976731,2.505530826,4.904443319,34.3844124,19.00471786,27.50752992,12.1011808,2.079057494,3.758296239,5.943972066,0.373164166,7.463283312,11.64805288,177.1197057,0.666364581,0.07996375,13.96700163,2.29229416,2.105712077,0.506437082,0.772982914,18.49828078,1.252765413,0.293200416,1.012874164,1.785857078,0.559746248,0.772982914,1.865820828,0.373164166,0.666364581,1.199456247,1.839166245,0.879601247,4.184769571,0.959564997,78.87091185,50.59039902,5.757389983,59.73292108,0.114774635,4.214499389,0.666364581,1.332729163,0.533091665,3.465095823,7.889756644,0.959564997,4.211424154,7.116773729,1.492656662,4.691206653,7.116773729,17.24551537,3.091931658,0.586400832,25.64170909,0.613055415,0.026654583,0.826292081,7.223392062,1.092837913,9.542340806
2217,G36,27.99567592,7.567148044,67.57768107,2.688693628,4.712143471,32.56922693,16.27075422,24.00421321,12.19613604,2.993597029,4.628987998,6.264378967,0.609806802,8.620450703,11.14283338,179.0337334,0.637525293,0.110873964,14.57992627,2.162042298,1.995731352,0.304903401,0.748399257,16.3261912,1.829420406,0.471214347,0.582088311,1.801701915,0.803836239,0.720680766,1.579953987,0.055436982,0.498932838,1.081021149,1.164176622,0.665243784,3.437092885,0.997865676,77.9721152,54.82717521,5.820883111,60.64805832,0.124428306,4.247801988,0.582088311,1.857138897,0.471214347,2.411508717,8.509576739,0.692962275,4.379521579,6.319815949,1.607672478,4.96160989,6.652437841,14.55220778,2.799567592,1.081021149,24.19824265,0.776117748,0,1.025584167,7.262244643,1.053302658,9.174820523
2218,G37,25.66990291,6.621359223,44.5631068,5.436893204,3.961165049,8.970873786,4.330097087,13.47572816,5.786407767,1.922330097,2.834951456,2.155339806,0.077669903,14.19417476,12.95145631,231.1650485,1.126213592,0.174757282,12.85436893,2.601941748,1.86407767,0.40776699,0.368932039,13.82524272,2,1.048543689,1.766990291,3.398058252,0.757281553,0.737864078,1.825242718,0.27184466,0.951456311,1.669902913,0.368932039,0.970873786,1.747572816,1.59223301,106.1553398,65.57281553,5.165048544,53.10679612,0.123533981,4.629877877,1.59223301,2.13592233,0.524271845,2.019417476,5.165048544,0.330097087,3.883495146,4.427184466,2.116504854,5.300970874,3.883495146,8.601941748,3.572815534,0.699029126,3.009708738,0.446601942,0,0.660194175,7.417475728,1.262135922,4.116504854
2219,G38,17.86540241,9.771045328,56.02451434,2.023589269,2.890841813,4.162812211,1.618871415,11.21646623,7.57400555,2.023589269,2.486123959,2.543940796,0.057816836,22.72201665,12.48843663,249.2483811,0.635985199,0.173450509,11.96808511,1.503237743,4.104995375,0.520351526,0.173450509,14.91674376,2.081406105,1.329787234,2.717391304,3.064292322,0.867252544,1.098519889,0.982886216,0.115633673,0.578168363,4.162812211,0.635985199,0.92506938,1.271970398,0.982886216,97.59481961,68.3973173,4.625346901,43.42044403,0.187615634,4.933765813,1.271970398,2.197039778,0.46253469,1.907955597,6.18640148,0.46253469,3.989361702,3.006475486,1.156336725,4.972247919,10.86956522,9.59759482,4.625346901,0.809435708,3.41119334,0.346901018,0,0.982886216,6.591119334,1.271970398,5.2613321
